스노 슈잉(Snow Shoeing),"관련기사목록             [스포츠 경향] 와! 눈구름 산책… 스노슈잉을 아시나요                         김이 모락모락 나는 따뜻한 호빵 한입이 연일 생각나는 추운 겨울이 되면 여러분은 어떤 여가활동을 즐기나요?^^ 오늘은 겨울철에 즐길 수 있는 활동인 스노슈잉(Snow Shoeing)에 대해 알아보고자 합니다~  흔히들, 겨울이 되면 여가 활동으로 스키나, 보드를 생각하시는데요~ 잘 타는 분들도 많지만 막상 겁이 많고 어려워서 스키나 보드를 잘 못타는 분들도 많죠? 스노슈잉(Snow Shoeing)은 이러한 활동과는 다르게 누구나 가볍게 즐길 수 있는 장점이 있답니다. 눈신(설피)를 신고 눈길 산책을 하는 것이 스노슈잉(Snow Shoeing)이기 때문이죠. 특별한 공간적 제약이 없이 간단한 장비만으로 자연을 만끽할 수 있어 평소에 산책이나 조깅을 즐기는 사람들도 쉽게 찾는 활동으로 떠오르고 있답니다.  스노슈잉의 또다른 매력은 운동효과가 조깅이나 트레킹에 견줄 정도로 탁월하다는 점인데요, 해외 연구에 따르면 평균  속도로 걸을 경우 시간당 400~500Kcal의 소모가 있어 체중 감량에도 탁월한 효과가 있다고 하네요. 혹시, 2012년을 맞아 멋진 몸짱을 꿈꾸고 있다면 심장과 다리 근육 단련에 효과가 큰 스노슈잉(Snow Shoeing)은 어떠세요?  이상 지식 리포터! 장팡 이었습니다~"
대체부품 인증제,"대체부품 인증제는 자동차 제조업체가 공급하는 부품만 대체부품 인정이 가능했던 기존과는 달리 중소업체에서 생산하는 부품들 또한 대체 부품으로 인증되는 제도다. 2014년 정부는 보닛, 트렁크 덮개, 등화 장치 등 자주 파손되며 교체 비용이 비싼 제품 우선으로 시행되며, 이후 내부 부품으로까지 확장될 예정이라고 밝혔다. 참고자료[노컷뉴스] 자동차 부품시장 가격 낮춘다…'대체부품 인증제' 시행"
벤처캐피탈(Venture capital),"벤처캐피탈(Venture capital)이란 고도의 기술력을 갖추고 있으며 장래성도 있으나 아직 경영기반이 약하고 일반 금융기관으로는 위험부담이 커서 융자하기 어려운 벤처 비즈니스에 대해 주식취득 등을 통하여 투자하는 기업 또는 이와 같은 기업의 자본 그 자체를 의미한다. 참고자료​[MTN] 한국벤처캐피탈협회, ""성장 중인 VC산업, 법령·제도 개선으로 도약하겠다"""
ETF,"ETF(Exchange Traded Funds​)란, KOSPI200, KOSPI50과 같은 특정지수의 수익율을 얻을 수 있도록 설계된 지수연동형 펀드(Index Fund)다. 인덱스 펀드와 뮤추얼 펀드의 특성을 결합한 상품이다. 2002년 처음으로 도입된 ETF는 인덱스 펀드와는 달리 거래소에 상장돼 일반 주식처럼 자유롭게 사고 팔 수 있다.  참고자료[컨슈머타임즈] 12월 글로벌 ETF 73% '심봤다!'…ETF 투자 전략은?​"
브레인 풀 제도,"﻿﻿브레인 풀 제도란 국가가 해외 우수 고급 인력을 초빙해 일정 기간 동안 대학이나 각종 연구기관 등에 근무하며 강의와 연구활동을 하도록 보장하는 제도다. 대학교육의 질을 높이고 국내 연구수준을 향상시키기 위한 방안이다. 대한민국에서는 교육부와 한국학술진흥재단이 함께 우수한 교포 연구인력을 초빙하는 형태로 진행하고 있다.
참고자료
[서울경제] [이민정책 새 틀 짜라] 고급 전문인력은 오히려 감소… 장기체류 위한 플랜 마련해야"
헝거 마케팅,"헝거 마케팅이란 헝거(Hunger), 즉, 배고픔을 이용한 판매 전략이다. 판매자는 소비자들이 원하는 수요량을 시중에 모두 내놓지 않아 상품이 부족하게 만듦으로써 소비자들을 배고픈 상태로 만든다. 갖고 싶은 물건을 가질 수 없을 때 더 간절해지는 심리를 이용하는 것이다.참고자료[News1] ""갖고 싶어도 못사""…'갤S6 아이언맨' 대박의 비결"
모듈러 주택,"모듈러 주택이란, 기본 골조와 전기 배선, 온돌, 현관문, 욕실 등 집의 70~80퍼센트를 공장에서 미리 만들고 주택이 들어설 부지에서는 ‘레고 블록’을 맞추듯 조립만 하는 방식으로 짓는 주택이다. 일반 철근콘크리트 주택에 비해 상대적으로 빨리 지을 수 있고, 철거가 쉽다는 게 모듈러 주택의 장점이다. 참고자료[서울경제] LH, 부산 용호지구에 '모듈러' 행복주택 첫선"
MECE 원칙,"관련기사목록             [세계일보]MECE를 활용한 스피치             [한국경제매거진] 문제 해결•의사결정 첫 단추는 ‘정보’                           안녕하세요. 여러분의 지식코멘터 꿀 피부 김준환입니다.  평소에 논리적 사고를 하라는 말을 많이 듣습니다. 그런데 정작 어떻게 해야 논리적 사고를 하는 것일까요? 지금부터 알려드릴 방법 하나만 연습하시면 논리적 사고에 한 발짝 더 가까이 다가갈 수 있습니다.  바로 세계 3대 경영 컨설턴트 회사 중 하나인 맥킨지앤컴퍼니의 MECE 원칙입니다. 맥킨지의 MECE 원칙, 영어권에서는 “미시”라고 읽습니다. MECE는 Mutually Exclusive and Collectively Exhaustive의 약자입니다. 말 그대로 상호 배타적이면서 모이면 전체를 이룬다는 의미입니다. 조금 더 쉽게 풀어보자면, 겹치지 않으면서 빠짐없이 나눈 것을 의미합니다.   이해를 돕기 위해 MECE의 예를 들어볼까요? 학생을 남학생과 여학생으로 나눈 것은 상호 배타적이면서 모이면 전체를 이룹니다. 그러나 초등학생, 중학생, 고등학생으로 나눈 것은 상호 배타적이기는 하지만 전체를 구성하지는 못합니다. 유치원생, 대학생, 대학원생이 빠져있기 때문입니다.   이렇게 MECE 원칙은 분류에 대한 원칙이지만, 사고의 시작을 MECE 원칙에 맞게 한다면 논리적 사고에 조금 더 다가갈 수 있을 겁니다."
20-50클럽,"관련기사목록             [조선일보]‘한국, 세계 7번째 20-50클럽’ 오른다             [한국경제] ’20-50 클럽’ 진입… 대한민국, 7대 강국으로                             안녕하세요, 여러분의 지식코멘터 양수연입니다! 오늘 여러분께 알려드리는 지식플러스는 반가운 소식입니다. 바로 7월부터 우리나라가 세계에서 일곱번째로 ‘20-50  클럽’에 진입한다는 것입니다. '20-50 클럽’이란 1인당 국민 소득 2만 달러와 총인구 5000만명 이상의 기준을  동시에 충족하는 나라들을 총칭하는 용어입니다. 이것은 높은 국민 소득과 많은 인구라는 두 개의 조건을 모두 만족해야 하기 때문에 선진국을 가늠하는 기준이 되고 있는데요, 그런 점에서 우리나라가 ’20-50 클럽’에 진입한다는 것은 선진국의 대열에 오른다는 의미가 있습니다. 1인당 국민소득 2만달러는 국제사회에서 선진국으로 진입하는  소득 기준으로, 5000만명은 인구 강국과 소국을 나누는 기준으로 통용됩니다.  한국의 ’20-50 클럽’ 진입이 더욱 의미를 가지는 이유는 독립국가로서는 세계 최초로 ’20-50 클럽’에 진입하는 것이며, 지난 1996년 영국이 진입한 이후 약 16년 만에 세계에서 처음 나오는 사례이기 때문입니다. 한국 이전에 ’20-50 클럽’에 진입한 국가로는 일본(1987), 미국(1988), 프랑스, 이탈리아(1990), 독일(1991), 영국(1996) 등 주요 6개 선진국이 전부입니다. 1950년대 한국전쟁 후 폐허에 가까웠던 한국이 반세기가 지나는 동안 눈부신 경제 발전을 이룬 것을 보고 ‘한강의 기적’이라는 용어까지 생겨날 정도였습니다.한국의 ’20-50 클럽’ 진입은 바로 그 ‘한강의 기적’이 더 이상 기적이 아니라 일상이 되었음을 보여주는 것이라 하겠습니다. 한국의 ’20-50 클럽’ 가입을 가능하게 했던 요인으로는 기업, 시장경제, 정치 민주화, 국민의 근면성 등이 다양하게 꼽히고 있는데요, 어느 것 하나의 결과라기보다는 이 모든 것이 합쳐져서 나온 결과라고 생각합니다.  ’20-50 클럽’에 진입함으로써 우리나라는 이제 어엿한 선진국의 대열에 합류했습니다. 하지만 이 같이 근사한 지표에 걸맞은 성숙한 국민의식을 보여줄 때 진정한 선진국이라 말할 수 있을 것입니다. 지표와 국민의식 모두 세계 어느 나라와 견주어 봐도 부족할 게 없는, 자랑스러운 선진국 대한민국이 되기를 소망해 봅니다.  지금까지 여러분의 지식코멘터 양수연이었습니다!"
플리바게닝,"플리바게닝(plea bargaining)이란 유죄 인정이나 증언의 대가로 형량을 경감/조정하는 협상제도다. 유죄협상제 또는 유죄답변거래라고도 한다. 미국의 경우 적극적으로 해당 제도를 활용하고 있고, 영국, 스페인 등에서도 일부 채택하고 있다. 대한민국의 경우에는 플리바게닝에 대한 법적 근거는 없다. 하지만 기소에 대한 검사의 재량을 폭넓게 인정하고 있어, 플리바게인과 비슷한 형태의 수사가 암묵적으로 이뤄지고 있다.﻿ 참고자료[문화일보] 철피아·입법로비 수사… 檢 ‘플리바게닝’ 논란"
사이드카,"​사이드카란 선물시장의 급등락에 따라 현물시장의 가격이 급변하는 것을 막기 위한 가격안정화 장치이다. 선물가격이 전일 종가 대비 5％ 이상(코스닥은 6% 이상) 상승 또는 하락해 1분간 지속될 때 발동된다. 사이드카가 발동되면 현물시장에 들어오는 매매 주문이 5분간 보류된다. 5분이 지나면 정상적으로 거래가 다시 이뤄지며, 하루에 한차례만 발동된다. 참고자료[동아일보] 브렉시트 가능성↑ 코스피·코스닥 급락에 사이드카 발동"
전자장막,"전자장막은 오바마 미국 대통령이 이란정부의 정보차단 정책을 빗대어 사용한 용어다. 과거 소련과 중국의 폐쇄정책을 가리켜 각각 '철의 장막', '죽(竹)의 장막'이라고 했던 데서 유래했다. 오바마 대통령은 이란 정부가 방송을 차단하기 위해 위성 신호를 방해하고 인터넷을 검열하며 컴퓨터와 휴대폰을 감시하고 있다고 비판했다. 참고자료 ﻿ [머니투데이] 오바마 ""이란, 정보차단 위해 '전자장막' 치고있다"""
파레토 법칙 (Pareto’s Law),"파레토 법칙이란 전 인구의 20%가 전체 부의 80%를 차지하는 소득분포에 관한 통계적 법칙을 말한다. 이탈리아 경제학자 빌프레도 파레토가 개미의 20%만이 열심히 일한다는 것을 발견하고, 유럽 사회를 조사해 찾아냈다. 최근에는 의미가 더욱 확장되어, 전체 성과의 대부분(80)이 몇 가지 소수의 요소(20)에 의존한다는 의미로 쓰인다. 참고자료[세계일보][류현석의 성공 창업 레시피] '파레토의 법칙'은 음식점에도 있다  ​"
MAU(Monthly Active Users),"﻿MAU(Monthly Active Users)란 한 달 동안 해당 서비스의 순수 이용자 수를 뜻한다. 게임과 같은 인터넷 기반 서비스에서 해당 서비스를 실제로 얼마나 많은 사용자가 이용하고 있는지를 나타내는 지표로 쓰인다. ﻿ ﻿MAU는 순수 방문자 수이므로, 이용자 한 명이 해당 기간 동안 여러 번 서비스를 이용했더라도 단 한 명으로 집계해야 한다. 주로 페이스북 소셜 게임이나 모바일 게임에서 MAU를 적극적으로 활용하고 있다. 지속적으로 MAU를 측정하여, 변화하는 추이를 살펴봄으로써 유저들의 이용 패턴을 연구할 수도 있다. 월 단위의 서비스 집계를 통해 인기가 변화하는 과정을 장기적으로 나타낼 수 있기도 하다. MAU와 함께 쓰이는 지표로는 월간 순수 활동 유저 수를 나타내는 DAU(Daily Activity User)가 있다. 참고자료[디지털타임스] 용어 아하! MAU﻿"
잡호핑족,"잡호핑(job hopping)족은 2~3년 단위로 고액 연봉이나 경력 개발을 위해 직장을 자주 옮기는 사람들을 지칭하는 단어입니다.  “폴짝폴짝 뛰어다닌다”를 뜻하는 영단어 ‘hop’에서 유래된 단어입니다. 이전에는 이기적이고 조직에 대한 충성심이 부족하다는  부정적인 의견이 지배적이었습니다. 하지만 최근의 잡호핑족은 뚜렷한 방향성과 계획을 갖고 체계적으로 이직을 실행한다는 점에서  긍정적인 평가를 받고 있습니다.  잡호핑족의 특징은 성취 욕구와 도전 정신이 강하고 역량개발을 위해 노력한다는 점입니다.  여러 번 직장을 옮긴 경험이 사회생활에 걸림돌이 되기보단 우수한 인재로 거듭나는 과정으로 인식되고 있습니다.  평생직장의 개념이 사라지고 고용의 불안정성이 심화된 요즘, 잡호핑족은 더 이상 ‘철새’, ‘부적응자가 아닙니다.  스스로 앞길을 개척하는 역량 있는 인재입니다. ﻿ 참고자료 [아시아경제] ""철새도 능력"" 잡호핑족 보는 눈 달라졌네 ﻿ ﻿  ﻿"
